2024-12-12 17:56:58,makin lama aplikasi makin guna pesan goride gambar banyak sekali driver dekat eh datang jauh sekali jepang ongkir sekarang mahal sekali maaf kali saya pindah ke aplikasi tidak ribet,Positif,1,id
2024-12-12 17:56:58,mulai proses mesan antar luar biasa bagus belum rasa hambat utama proses masuk aplikasi cepat layan buat sering batal mesan sekarang beda sangat cepat nyaman moga depan lebih baik atau minimal tahan capai sekarang terima kasih,Positif,5,id
2024-12-12 17:56:58,driver selalu jauh padahal yang dekat guna fitur prioritas pengaruh sekali driver batal coba aplikasi malah langsung tanpa banyak drama,Netral,0,id
2024-12-12 17:56:58,sangat kecewa utama bagi gocar driver bahkan hina guna fitur gocar hemat padahal sudah bawa aplikasi padahal kalau mau kadang beri tips sedikit luar aplikasi karena tahu ongkos segitu tidak masuk akal saya harap pihak gojek tegur driver-nya khusus wilayah palembang sumatera selatan km12,Negatif,1,id
2024-12-12 17:56:58,kecewa goride hemat reguler tetap tidak beda harus reguler motor mesin cc atas vario pcx nmax hemat kategori cc bawah bayar lebih reguler motor datang motor kecil serius sempit sekali pesan gocar sedang buru buru kena macet jadi beri kategori motor jelas,Negatif,1,id
2024-12-12 17:56:58,gopaylater pernah beri notifikasi bayar lalu whatsapp notifikasi aplikasi bayar denda lebih gopaylater saya guna 50 ribu sendiri denda lambat satu hari karena info notifikasi apabila tagih guna tahu baru tahu masuk aplikasi tiba tiba ada info lambat bayar itu jadi kali,Negatif,1,id
2024-12-12 17:56:58,gojek sekarang makin buruk cari driver dapat padahal tidak batal pesan tunggu menit pesan namun hasil sama tambah banyak bug ingin mes makan goride,Negatif,1,id
2024-12-12 17:56:58,untuk goride perlu pisah hemat yang comfort percuma tidak perhati pihak gojek alam pesan comfort motor yang datang beda plat nomor beda jenis masuk kategori hemat lebih perhati khusus driver goride selamat atas segala,Netral,0,id
2024-12-12 17:56:58,kadang lama cari drivernya malah pernah dapat malam aplikasi kadang suka lot mohon baik saya selalu dapat driver sudah pilih harga lebih mahal terima kasih,Positif,3,id
2024-12-12 17:56:58,dong gps nya buat lebih akurat pesan mana dapetnya mana sering driver muter muter untung tidak berapa baik aplikasi baru update terus izin lokasi sudah aktif pesan sini malah dapet mobil mayor padahal stasiun senen banyak driver nya segitu ambil prioritas baik,Positif,1,id
2024-12-12 17:56:58,aplikasi pesan ojek ojek kalau suruh tunggu tetap akan gojek terus fitur faster search tidak guna sekali dapat malah jauh sekali km,Netral,0,id
2024-12-12 17:56:58,apa sih aplikasi tiba tiba banget driver nya ngechat sesuai aplikasi padahal lagi diam buka aplikasi aneh sekali terus sering sekali driver minta ongkos lebih bahkan kali lipat pernah jadi naik gocar terus bawa satu koper driver nya minta ongkos kali lipat gila aplikasi terima driver seperti moga depan baik siapa punya aplikasi kalau ya paksa pindah aplikasi belah,Positif,2,id
2024-12-12 17:56:58,paket gojek sekarang lebih mahal jadi malas diskon nya kecil ribu rupiah pelit terus pas mau pergi cek jarak google maps misal google km cek gojek jadi km jauh sekali cek di aplikasi ojek malah sama pas google maps dong baik susah kalau ongkos mahal mending beli motor,Positif,1,id
2024-12-12 17:56:58,parah akun bisa buka gara gara lupa pin minta bantu ada selesai baik lewat email maupun telepon top up nomor daftar gopay tetap masuk hasil,Netral,0,id
2024-12-12 17:56:58,masa top up gopay masuk sih aplikasi padahal status mobile banking hasil bingung mau adu siapa kait dalam aplikasi ada customer service kendala tolong perhati masalah,Netral,0,id
2024-12-12 17:56:58,kali pesan gocar tengah jalan tuju lokasi jemput si driver bilang bawa tumpang minta batal padahal sedang buru buru kalau tidak bilang awal jadi tidak erti bagaimana bisa terima order padahal sedang bawa tumpang padahal baru kali saja sudah buat ragu pesan gocar takut ini sudah tunggu tunggu malah minta cancel,Netral,0,id
2024-12-12 17:56:58,kecewa sekali belum beri rating sekarang sangat muas benar tahu apa masalah akun tapi tiba tiba begitu mau pesan apa bisa terus klik bantu mau ngobrol customer service nya susah responsif sekali tangan salah harga bagai langgan kecewa tiba tiba akun dapat aktivitas tidak biasa padahal akun gojek sudah lama perhati masalah lama lama jadi tidak jelas aplikasi,Negatif,1,id
2024-12-12 17:56:58,halo gojek hari sangat kesal aplikasi kalian order order sendiri aplikasi kalian masalah apa benar baru aplikasi aplikasi nya jalan sendiri sudah telepon pusat gojek jakarta tidak solusi kata bisa batal pada akhir tetap bayar yang saya bayar tidak sedikit,Netral,0,id
2024-12-12 17:56:58,evaluasi driver gocar utama gocar biasa cari driver susah batal pihak bagus gocar comfort prioritas banyak batal pihak,Positif,1,id
2024-12-12 17:56:58,mau ketik kode promo tidak melulu kata tukar kode mohon maaf rasa usaha belum hasil kenapa kata tukar akhir voucher kode sudah habis solusi rasa saya dapat,Netral,0,id
2024-12-12 17:56:58,langgan goride jarak pendek akhir akhir tidak nyaman rekomendasi driver jarak jemput sangat jauh hampir sama jarak antar jemput seluruh rugi bahan bakar waktu tunggu,Netral,0,id
2024-12-12 17:56:58,suka guna gojek harga gocar hujan langsung naik kali lipat sangat masuk akal dulu kalau jarang guna gojek vouchernya sampai lebih pas sering guna voucher jadi hilang ada satu tahun sangat kecewa lalu kalau driver goride kalau kemudi lebih aman jangan potong jalan enak ada rasa bahaya beri bintang kasihan tingkat latih driver sangat kecewa gojek sekarang,Netral,0,id
2024-12-12 17:56:58,baru aplikasi jadi ngelag banyak bug tambah alamat baru atur respons aplikasi pesan makan jarak antar menu sangat jauh buka pilih menu tidak muncul popup biasa tekan tutup tidak ada respons saat tekan dari menu restoran halaman awal tidak harus force close lebih perangkat saya huawei nova t,Netral,0,id
2024-12-12 17:56:58,baru makin lambat performa bolak balik bisa klik masuk halaman baru putar kadang update peta driver jalan baik gofood maupun goride mohon baik sistem bayar lambat,Netral,0,id
2024-12-12 17:56:58,unduh aplikasi ulang ponsel ter reset empat angka kode verifikasi masuk hasil salah kirim kode ulang kirim tetap salah beberapa kali akhir bisa dan tunggu menit bagaimana ada butuh desak tunggu menit akhir ganti aplikasi,Netral,0,id
2024-12-12 17:56:58,sekarang tarif mahal begitu banyak promo promo laku kalau bayar pakai kartu kredit padahal langgan gojek banyak tidak milik kartu kredit jadi banyak promo hanya laku guna kartu kredit percuma terus kalau pesan gocar jarak jauh sering tolak drivernya bagai alas,Netral,0,id
2024-12-12 17:56:58,saran usah keluar banyak promo percuma driver mau jemput pernah driver keluh pakai promo usah buang uang pasang iklan sana sini buat marketing ganggu sekarang driver sangat susah cari pas hampir semua batal enak padahal bilang mohon tunggu saya pesan jam pagi jakarta tidak ada respons padahal bukan jam sibuk harus aplikasi muncul driver memang sedia,Netral,0,id
2024-12-12 17:56:58,suka banget aplikasi banding kenapa makin kesini banyak ketemu driver marah marah terus banyak ramah padahal minta itu tunggu menit sudah protes demonstrasi tidak sekali marah sampai agak trauma jadi ganti aplikasi lain mungkin lebih edukasi para drivernya,Positif,1,id
